index,type,name,resident,streamed,parentStack
1482,localize,ZMUI_URM_FIRST_TIME_POPUP_DESC,287,0,||assetlist
1483,localize,ZMUI_URM_FIRST_TIME_POPUP_TITLE,57,0,||assetlist
1484,localize,ZMUI_URM_FIRST_TIME_PURCHASE_DESC,61,0,||assetlist
1485,localize,ZMUI_URM_NOT_ENOUGH_COD_POINTS,101,0,||assetlist
1486,localize,ZMUI_URM_PURCHASE_DESC,50,0,||assetlist
1487,localize,ZMUI_URM_PURCHASE_TITLE,24,0,||assetlist
1488,localize,ZMUI_URM_TRADE_CONFIRMATION_DESC,100,0,||assetlist
1489,localize,ZMUI_VERSUS_STATS_VS_CAPS,48,0,||assetlist
1490,localize,ZMUI_VIALS_DISCOVERED,38,0,||assetlist
1491,localize,ZMUI_VIALS_OF_LIQUID_DIVINIUM,67,0,||assetlist
1492,localize,ZMUI_VIAL_DISCOVERED,21,0,||assetlist
1493,localize,ZMUI_VIAL_ERR_DW_DOWN,128,0,||assetlist
1494,localize,ZMUI_VIAL_PACK_CAPS,36,0,||assetlist
1495,localize,ZMUI_VIEWING_LEADERBOARD,50,0,||assetlist
1496,localize,ZMUI_WAITING_FOR_HOST_TO_START,62,0,||assetlist
1497,localize,ZMUI_ZC,11,0,||assetlist
1498,localize,ZMUI_ZCLASSIC,14,0,||assetlist
1499,localize,ZMUI_ZCLASSIC_CAPS,19,0,||assetlist
1500,localize,ZMUI_ZCLASSIC_SHORT_CAPS,25,0,||assetlist
1501,localize,ZMUI_ZM_AAT_BLAST_FURNACE,39,0,||assetlist
1502,localize,ZMUI_ZM_AAT_DEAD_WIRE,35,0,||assetlist
1503,localize,ZMUI_ZM_AAT_FIRE_WORKS,39,0,||assetlist
1504,localize,ZMUI_ZM_AAT_THUNDER_WALL,38,0,||assetlist
1505,localize,ZMUI_ZM_AAT_TURNED,32,0,||assetlist
1506,localize,ZMUI_ZOD,25,0,||assetlist
1507,localize,ZMUI_ZOD_CAPS,30,0,||assetlist
1508,localize,ZMUI_ZOD_INV_FUSES,32,0,||assetlist
1509,localize,ZMUI_ZOD_INV_ID,47,0,||assetlist
1510,localize,ZMUI_ZOD_INV_ROCKETSHILED,51,0,||assetlist
1511,localize,ZMUI_ZOD_INV_SAC,33,0,||assetlist
1512,localize,ZMUI_ZOD_INV_SPE,45,0,||assetlist
1513,localize,ZMUI_ZOD_LOC,41,0,||assetlist
1514,localize,ZMUI_ZOD_UI_POD_SPRAYER_PICKUP,68,0,||assetlist
1515,keyvaluepairs,en_core_mod,1101,0,||assetlist
1516,assetlist,,24224,0,
